Unlimited Data Plan,Account Length (in months),Intl Active,Intl Plan,State,Gender,Age,Under 30,Senior,Group,Demographics,Contract Type,Payment Method,Churn Category,Churn Reason,Total Customers,Churned Customers,Avg Monthly Charges,Avg Customer Service Calls,Avg Extra International Charges,Avg Extra Data Charges,Avg Monthly GB Download,Grouped Comsumtion
Yes,54,No,no,TX,Female,22,Yes,No,,Under 30,,,,,1,1,49,4,0,0,16,10 o more GB
Yes,54,No,no,UT,Female,72,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,42,0,0,0,2,Less than 5 GB
Yes,54,No,no,VA,Female,29,Yes,No,,Under 30,,,,,1,,39,0,0,0,25,10 o more GB
Yes,54,No,no,VA,Female,70,No,Yes,Yes,Senior,One Year,Direct Debit,(blank),(blank),1,,34,0,0,0,5,Between 5 and 10 GB
Yes,54,No,no,WA,Female,66,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,35,0,0,0,2,Less than 5 GB
Yes,54,No,no,WA,Male,23,Yes,No,,Under 30,,,,,1,1,47,0,0,0,17,10 o more GB
Yes,54,No,no,WI,Male,50,No,No,,Other,,,,,1,,34,1,0,0,7,Between 5 and 10 GB
Yes,54,No,no,WV,Female,81,No,Yes,No,Senior,Two Year,Credit Card,(blank),(blank),1,,62,0,0,0,5,Between 5 and 10 GB
Yes,54,No,no,WY,Female,72,No,Yes,No,Senior,Month-to-Month,Credit Card,(blank),(blank),1,,29,0,0,0,3,Less than 5 GB
Yes,54,No,yes,HI,Female,20,Yes,No,,Under 30,,,,,1,1,62,4,0,0,10,Between 5 and 10 GB
Yes,54,Yes,no,AZ,Female,47,No,No,,Other,,,,,1,1,44,4,110.8,0,2,Less than 5 GB
Yes,54,Yes,no,CT,Female,56,No,No,,Other,,,,,1,,53,0,378,0,6,Between 5 and 10 GB
Yes,54,Yes,no,DC,Female,36,No,No,,Other,,,,,1,,36,0,418.5,0,4,Less than 5 GB
Yes,54,Yes,no,MI,Male,40,No,No,,Other,,,,,1,1,39,0,3.8,0,5,Between 5 and 10 GB
Yes,54,Yes,no,MN,Male,41,No,No,,Other,,,,,1,,17,0,163.4,0,5,Between 5 and 10 GB
Yes,54,Yes,no,MN,Male,74,No,Yes,No,Senior,Month-to-Month,Direct Debit,Price,Price too high,1,1,63,2,165.6,0,2,Less than 5 GB
Yes,54,Yes,no,NV,Female,60,No,No,,Other,,,,,1,,50,1,124.2,0,25,10 o more GB
Yes,54,Yes,no,NY,Male,27,Yes,No,,Under 30,,,,,1,,19,0,149.9,0,26,10 o more GB
Yes,54,Yes,no,OR,Female,29,Yes,No,,Under 30,,,,,1,,24,0,121,0,30,10 o more GB
Yes,54,Yes,no,SD,Female,63,No,No,,Other,,,,,1,1,53,0,135,0,7,Between 5 and 10 GB
Yes,54,Yes,no,VT,Female,36,No,No,,Other,,,,,1,,56,0,130.7,0,6,Between 5 and 10 GB
Yes,54,Yes,no,WA,Female,21,Yes,No,,Under 30,,,,,1,,50,0,241.2,0,12,10 o more GB
Yes,54,Yes,no,WA,Female,35,No,No,,Other,,,,,1,,45,0,171,0,3,Less than 5 GB
Yes,54,Yes,yes,MN,Female,31,No,No,,Other,,,,,1,,36,1,0,0,4,Less than 5 GB
Yes,54,Yes,yes,ND,Female,37,No,No,,Other,,,,,1,,28,0,0,0,13,10 o more GB
Yes,55,No,no,AK,Male,60,No,No,,Other,,,,,1,,18,0,0,0,6,Between 5 and 10 GB
Yes,55,No,no,AL,Female,27,Yes,No,,Under 30,,,,,1,,53,0,0,0,17,10 o more GB
Yes,55,No,no,CT,Female,42,No,No,,Other,,,,,1,,37,0,0,0,1,Less than 5 GB
Yes,55,No,no,FL,Male,28,Yes,No,,Under 30,,,,,1,,49,0,0,0,10,Between 5 and 10 GB
Yes,55,No,no,FL,Male,36,No,No,,Other,,,,,1,,26,1,0,0,6,Between 5 and 10 GB
Yes,55,No,no,IA,Male,67,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,52,0,0,0,4,Less than 5 GB
Yes,55,No,no,ID,Female,58,No,No,,Other,,,,,1,,20,0,0,0,8,Between 5 and 10 GB
Yes,55,No,no,KS,Female,35,No,No,,Other,,,,,1,,35,0,0,0,8,Between 5 and 10 GB
Yes,55,No,no,ME,Female,58,No,No,,Other,,,,,1,,53,0,0,0,8,Between 5 and 10 GB
Yes,55,No,no,MT,Female,20,Yes,No,,Under 30,,,,,1,,36,0,0,0,27,10 o more GB
Yes,55,No,no,MT,Male,76,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,17,0,0,0,8,Between 5 and 10 GB
Yes,55,No,no,MT,Male,85,No,Yes,No,Senior,One Year,Direct Debit,Competitor,Competitor offered higher download speeds,1,1,36,2,9.7,0,6,Between 5 and 10 GB
Yes,55,No,no,NC,Female,22,Yes,No,,Under 30,,,,,1,,23,0,0,0,37,10 o more GB
Yes,55,No,no,NC,Female,72,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,64,0,0,0,9,Between 5 and 10 GB
Yes,55,No,no,NE,Female,27,Yes,No,,Under 30,,,,,1,,39,0,0,0,24,10 o more GB
Yes,55,No,no,NM,Male,84,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,56,0,0,0,5,Between 5 and 10 GB
Yes,55,No,no,NV,Female,30,No,No,,Other,,,,,1,,30,0,0,0,23,10 o more GB
Yes,55,No,no,OR,Male,81,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,9,0,0,0,1,Less than 5 GB
Yes,55,No,no,PA,Female,20,Yes,No,,Under 30,,,,,1,,32,2,0,0,13,10 o more GB
Yes,55,No,no,TX,Male,34,No,No,,Other,,,,,1,,69,1,0,0,15,10 o more GB
Yes,55,No,no,UT,Male,69,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,44,2,0,0,5,Between 5 and 10 GB
Yes,55,No,no,VT,Female,57,No,No,,Other,,,,,1,,19,0,0,0,11,10 o more GB
Yes,55,No,no,WY,Female,21,Yes,No,,Under 30,,,,,1,,34,2,0,0,15,10 o more GB
Yes,55,No,yes,DE,Male,43,No,No,,Other,,,,,1,1,41,3,0,0,6,Between 5 and 10 GB
Yes,55,Yes,no,AK,Female,45,No,No,,Other,,,,,1,,41,0,145.8,0,4,Less than 5 GB
Yes,55,Yes,no,HI,Female,40,No,No,,Other,,,,,1,,43,0,222.8,0,2,Less than 5 GB
Yes,55,Yes,no,HI,Female,47,No,No,,Other,,,,,1,,21,0,115.5,0,2,Less than 5 GB
Yes,55,Yes,no,KY,Male,29,Yes,No,,Under 30,,,,,1,,30,0,126.5,0,10,Between 5 and 10 GB
Yes,55,Yes,no,KY,Male,46,No,No,,Other,,,,,1,,32,0,188.4,0,5,Between 5 and 10 GB
Yes,55,Yes,no,ME,Female,37,No,No,,Other,,,,,1,,41,0,203.5,0,15,10 o more GB
Yes,55,Yes,no,MO,Female,85,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,39,3,297,0,2,Less than 5 GB
Yes,55,Yes,no,NC,Female,72,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,37,1,163.9,0,3,Less than 5 GB
Yes,55,Yes,no,NC,Male,59,No,No,,Other,,,,,1,,40,0,158.1,0,7,Between 5 and 10 GB
Yes,55,Yes,no,NE,Female,56,No,No,,Other,,,,,1,,41,0,144.1,0,2,Less than 5 GB
Yes,55,Yes,no,NY,Male,21,Yes,No,,Under 30,,,,,1,,50,0,262.2,0,17,10 o more GB
Yes,55,Yes,no,NY,Male,82,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,26,0,327.3,0,10,Between 5 and 10 GB
Yes,55,Yes,no,OH,Male,23,Yes,No,,Under 30,,,,,1,1,63,2,133.1,0,19,10 o more GB
Yes,55,Yes,no,OH,Male,24,Yes,No,,Under 30,,,,,1,,14,0,220,0,8,Between 5 and 10 GB
Yes,55,Yes,no,RI,Female,43,No,No,,Other,,,,,1,,14,0,122.1,0,12,10 o more GB
Yes,55,Yes,no,TN,Male,82,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,48,0,167.8,0,5,Between 5 and 10 GB
Yes,55,Yes,yes,AZ,Male,30,No,No,,Other,,,,,1,,55,0,0,0,12,10 o more GB
Yes,55,Yes,yes,CT,Male,75,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,57,0,0,0,2,Less than 5 GB
Yes,55,Yes,yes,KY,Male,72,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,34,1,0,0,7,Between 5 and 10 GB
Yes,55,Yes,yes,MA,Female,80,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,28,0,0,0,10,Between 5 and 10 GB
Yes,55,Yes,yes,NE,Female,40,No,No,,Other,,,,,1,,42,1,0,0,13,10 o more GB
Yes,55,Yes,yes,NJ,Male,34,No,No,,Other,,,,,1,,31,1,0,0,19,10 o more GB
Yes,56,No,no,CA,Male,40,No,No,,Other,,,,,1,1,27,0,0,0,5,Between 5 and 10 GB
Yes,56,No,no,FL,Female,84,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,63,0,0,0,6,Between 5 and 10 GB
Yes,56,No,no,ID,Female,63,No,No,,Other,,,,,1,,50,0,0,0,4,Less than 5 GB
Yes,56,No,no,ID,Female,65,No,Yes,No,Senior,Two Year,Credit Card,(blank),(blank),1,,42,0,0,0,1,Less than 5 GB
Yes,56,No,no,ID,Female,72,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,56,1,0,0,5,Between 5 and 10 GB
Yes,56,No,no,IL,Male,41,No,No,,Other,,,,,1,,40,2,0,0,28,10 o more GB
Yes,56,No,no,IL,Male,64,No,No,,Other,,,,,1,,25,1,0,0,2,Less than 5 GB
Yes,56,No,no,KS,Male,42,No,No,,Other,,,,,1,,38,0,0,0,11,10 o more GB
Yes,56,No,no,ME,Female,43,No,No,,Other,,,,,1,,20,0,0,0,3,Less than 5 GB
Yes,56,No,no,MN,Female,70,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,61,0,0,0,10,Between 5 and 10 GB
Yes,56,No,no,MS,Female,53,No,No,,Other,,,,,1,,26,0,0,0,7,Between 5 and 10 GB
Yes,56,No,no,MT,Male,46,No,No,,Other,,,,,1,1,29,5,0,0,3,Less than 5 GB
Yes,56,No,no,MT,Male,51,No,No,,Other,,,,,1,,41,0,0,0,8,Between 5 and 10 GB
Yes,56,No,no,NC,Female,64,No,No,,Other,,,,,1,,42,0,0,0,9,Between 5 and 10 GB
Yes,56,No,no,NM,Female,69,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,34,0,0,0,5,Between 5 and 10 GB
Yes,56,No,no,NM,Male,26,Yes,No,,Under 30,,,,,1,,19,0,0,0,15,10 o more GB
Yes,56,No,no,NV,Female,58,No,No,,Other,,,,,1,,42,0,0,0,7,Between 5 and 10 GB
Yes,56,No,no,NV,Female,71,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,57,0,0,0,2,Less than 5 GB
Yes,56,No,no,NV,Male,47,No,No,,Other,,,,,1,,42,0,0,0,5,Between 5 and 10 GB
Yes,56,No,no,NY,Female,48,No,No,,Other,,,,,1,,39,0,0,0,6,Between 5 and 10 GB
Yes,56,No,no,NY,Male,76,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,45,1,0,0,6,Between 5 and 10 GB
Yes,56,No,no,OR,Female,50,No,No,,Other,,,,,1,,31,0,0,0,4,Less than 5 GB
Yes,56,No,no,TN,Female,37,No,No,,Other,,,,,1,,32,2,0,0,6,Between 5 and 10 GB
Yes,56,No,no,TX,Female,48,No,No,,Other,,,,,1,,20,0,0,0,7,Between 5 and 10 GB
Yes,56,No,no,UT,Female,48,No,No,,Other,,,,,1,,29,2,0,0,6,Between 5 and 10 GB
Yes,56,No,no,VT,Male,38,No,No,,Other,,,,,1,,39,0,0,0,7,Between 5 and 10 GB
Yes,56,No,no,WA,Male,59,No,No,,Other,,,,,1,,24,0,0,0,8,Between 5 and 10 GB
Yes,56,No,no,WY,Male,68,No,Yes,Yes,Senior,One Year,Credit Card,(blank),(blank),1,,37,0,0,0,9,Between 5 and 10 GB
Yes,56,Yes,no,DE,Female,45,No,No,,Other,,,,,1,,39,0,123.2,0,1,Less than 5 GB
Yes,56,Yes,no,FL,Female,49,No,No,,Other,,,,,1,1,33,3,238,0,2,Less than 5 GB
Yes,56,Yes,no,IA,Female,67,No,Yes,No,Senior,Two Year,Paper Check,(blank),(blank),1,,34,0,165.2,0,4,Less than 5 GB
Yes,56,Yes,no,MA,Male,37,No,No,,Other,,,,,1,1,47,5,221.2,0,2,Less than 5 GB
Yes,56,Yes,no,MS,Female,42,No,No,,Other,,,,,1,1,39,4,240.8,0,12,10 o more GB
Yes,56,Yes,no,ND,Female,36,No,No,,Other,,,,,1,,41,0,123.2,0,14,10 o more GB
Yes,56,Yes,no,SC,Female,60,No,No,,Other,,,,,1,,48,2,43.7,0,5,Between 5 and 10 GB
Yes,56,Yes,no,VA,Female,33,No,No,,Other,,,,,1,,37,2,216.5,0,10,Between 5 and 10 GB
Yes,56,Yes,no,VT,Male,57,No,No,,Other,,,,,1,,55,0,149.8,0,13,10 o more GB
Yes,56,Yes,yes,CT,Male,44,No,No,,Other,,,,,1,,56,0,0,0,2,Less than 5 GB
Yes,56,Yes,yes,ID,Male,32,No,No,,Other,,,,,1,,23,0,0,0,9,Between 5 and 10 GB
Yes,56,Yes,yes,MO,Female,40,No,No,,Other,,,,,1,,27,0,0,0,10,Between 5 and 10 GB
Yes,56,Yes,yes,MT,Female,52,No,No,,Other,,,,,1,,41,0,0,0,7,Between 5 and 10 GB
Yes,56,Yes,yes,NV,Female,29,Yes,No,,Under 30,,,,,1,,31,0,0,0,13,10 o more GB
Yes,56,Yes,yes,RI,Female,21,Yes,No,,Under 30,,,,,1,,27,0,0,0,10,Between 5 and 10 GB
Yes,57,No,no,AR,Female,38,No,No,,Other,,,,,1,,27,1,0,0,5,Between 5 and 10 GB
Yes,57,No,no,AZ,Female,46,No,No,,Other,,,,,1,,34,0,0,0,3,Less than 5 GB
Yes,57,No,no,CT,Male,63,No,No,,Other,,,,,1,,17,1,0,0,4,Less than 5 GB
Yes,57,No,no,HI,Female,85,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,34,0,0,0,14,10 o more GB
Yes,57,No,no,HI,Male,83,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,33,1,0,0,6,Between 5 and 10 GB
Yes,57,No,no,IA,Male,38,No,No,,Other,,,,,1,,47,0,0,0,5,Between 5 and 10 GB
Yes,57,No,no,ID,Male,37,No,No,,Other,,,,,1,,43,1,0,0,6,Between 5 and 10 GB
Yes,57,No,no,IN,Male,41,No,No,,Other,,,,,1,,35,0,0,0,14,10 o more GB
Yes,57,No,no,KY,Female,55,No,No,,Other,,,,,1,,29,0,0,0,15,10 o more GB
Yes,57,No,no,ME,Female,60,No,No,,Other,,,,,1,,41,0,0,0,9,Between 5 and 10 GB
Yes,57,No,no,ME,Male,55,No,No,,Other,,,,,1,,27,0,0,0,7,Between 5 and 10 GB
Yes,57,No,no,MN,Female,56,No,No,,Other,,,,,1,,20,0,0,0,6,Between 5 and 10 GB
Yes,57,No,no,MN,Male,60,No,No,,Other,,,,,1,,56,0,0,0,9,Between 5 and 10 GB
Yes,57,No,no,NH,Male,33,No,No,,Other,,,,,1,,31,1,0,0,9,Between 5 and 10 GB
Yes,57,No,no,NM,Female,42,No,No,,Other,,,,,1,,35,1,0,0,3,Less than 5 GB
Yes,57,No,no,NM,Male,24,Yes,No,,Under 30,,,,,1,,29,1,0,0,20,10 o more GB
Yes,57,No,no,NV,Female,62,No,No,,Other,,,,,1,,36,0,0,0,4,Less than 5 GB
Yes,57,No,no,OH,Male,59,No,No,,Other,,,,,1,,20,0,0,0,9,Between 5 and 10 GB
Yes,57,No,no,OR,Female,54,No,No,,Other,,,,,1,,40,0,0,0,7,Between 5 and 10 GB
Yes,57,No,no,SC,Female,41,No,No,,Other,,,,,1,1,39,2,0,0,1,Less than 5 GB
Yes,57,No,no,SC,Male,44,No,No,,Other,,,,,1,,36,0,0,0,13,10 o more GB
Yes,57,No,no,TN,Female,20,Yes,No,,Under 30,,,,,1,,68,0,0,0,15,10 o more GB
Yes,57,No,no,UT,Female,77,No,Yes,No,Senior,Two Year,Credit Card,(blank),(blank),1,,46,0,0,0,9,Between 5 and 10 GB
Yes,57,No,no,VA,Female,25,Yes,No,,Under 30,,,,,1,,55,0,0,0,17,10 o more GB
Yes,57,No,no,WI,Male,36,No,No,,Other,,,,,1,,55,0,0,0,2,Less than 5 GB
Yes,57,No,no,WV,Male,58,No,No,,Other,,,,,1,,38,1,0,0,6,Between 5 and 10 GB
Yes,57,No,no,WY,Female,32,No,No,,Other,,,,,1,,19,0,0,0,6,Between 5 and 10 GB
Yes,57,No,no,WY,Male,67,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,26,4,0,0,1,Less than 5 GB
Yes,57,Yes,no,AR,Male,31,No,No,,Other,,,,,1,,46,0,171,0,4,Less than 5 GB
Yes,57,Yes,no,MA,Male,26,Yes,No,,Under 30,,,,,1,,51,0,316.4,0,37,10 o more GB
Yes,57,Yes,no,MD,Male,64,No,No,,Other,,,,,1,,38,0,173.9,0,2,Less than 5 GB
Yes,57,Yes,no,MT,Female,41,No,No,,Other,,,,,1,1,46,3,129.7,0,2,Less than 5 GB
Yes,57,Yes,no,NJ,Male,33,No,No,,Other,,,,,1,,28,0,169.6,0,17,10 o more GB
Yes,57,Yes,no,NM,Female,38,No,No,,Other,,,,,1,,30,0,116.9,0,5,Between 5 and 10 GB
Yes,57,Yes,no,OK,Female,71,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,29,0,243.2,0,15,10 o more GB
Yes,57,Yes,no,OR,Female,50,No,No,,Other,,,,,1,1,62,0,34.2,0,8,Between 5 and 10 GB
Yes,57,Yes,no,TN,Female,77,No,Yes,No,Senior,Month-to-Month,Direct Debit,(blank),(blank),1,,44,1,178.6,0,7,Between 5 and 10 GB
Yes,57,Yes,no,VA,Male,71,No,Yes,No,Senior,Month-to-Month,Direct Debit,Attitude,Attitude of support person,1,1,46,0,7.9,0,7,Between 5 and 10 GB
Yes,57,Yes,no,WI,Female,34,No,No,,Other,,,,,1,,69,0,112.1,0,7,Between 5 and 10 GB
Yes,57,Yes,yes,DC,Female,85,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,62,0,0,0,3,Less than 5 GB
Yes,57,Yes,yes,FL,Female,36,No,No,,Other,,,,,1,,34,1,0,0,5,Between 5 and 10 GB
Yes,57,Yes,yes,OR,Female,38,No,No,,Other,,,,,1,1,53,5,0,0,4,Less than 5 GB
Yes,57,Yes,yes,TN,Male,61,No,No,,Other,,,,,1,,30,0,0,0,5,Between 5 and 10 GB
Yes,58,No,no,AZ,Male,75,No,Yes,No,Senior,One Year,Direct Debit,Competitor,Competitor made better offer,1,1,65,5,0,0,5,Between 5 and 10 GB
Yes,58,No,no,AZ,Male,77,No,Yes,No,Senior,Two Year,Direct Debit,(blank),(blank),1,,57,2,0,0,1,Less than 5 GB
Yes,58,No,no,CT,Male,23,Yes,No,,Under 30,,,,,1,,23,1,0,0,26,10 o more GB
Yes,58,No,no,IN,Male,42,No,No,,Other,,,,,1,,19,0,0,0,2,Less than 5 GB
Yes,58,No,no,KS,Male,33,No,No,,Other,,,,,1,,44,0,0,0,3,Less than 5 GB
Yes,58,No,no,KY,Female,80,No,Yes,Yes,Senior,Month-to-Month,Credit Card,(blank),(blank),1,,43,1,0,0,4,Less than 5 GB
Yes,58,No,no,MA,Male,77,No,Yes,No,Senior,One Year,Credit Card,(blank),(blank),1,,46,0,0,0,3,Less than 5 GB
Yes,58,No,no,ME,Female,68,No,Yes,No,Senior,Two Year,Credit Card,(blank),(blank),1,,51,0,0,0,1,Less than 5 GB
Yes,58,No,no,MN,Female,61,No,No,,Other,,,,,1,,38,0,0,0,13,10 o more GB
Yes,58,No,no,MO,Male,34,No,No,,Other,,,,,1,,34,0,0,0,2,Less than 5 GB
Yes,58,No,no,NC,Female,60,No,No,,Other,,,,,1,,40,0,0,0,5,Between 5 and 10 GB
Yes,58,No,no,NE,Female,63,No,No,,Other,,,,,1,,41,0,0,0,3,Less than 5 GB
Yes,58,No,no,NE,Male,22,Yes,No,,Under 30,,,,,1,1,42,2,116.9,0,16,10 o more GB
Yes,58,No,no,NH,Female,34,No,No,,Other,,,,,1,,45,2,0,0,27,10 o more GB
Yes,58,No,no,NJ,Female,42,No,No,,Other,,,,,1,,34,0,0,0,6,Between 5 and 10 GB
Yes,58,No,no,OK,Male,48,No,No,,Other,,,,,1,,21,0,0,0,11,10 o more GB
Yes,58,No,no,SC,Female,40,No,No,,Other,,,,,1,1,47,0,0,0,10,Between 5 and 10 GB
Yes,58,No,no,SC,Male,33,No,No,,Other,,,,,1,,40,0,0,0,4,Less than 5 GB
Yes,58,No,no,UT,Female,24,Yes,No,,Under 30,,,,,1,,32,0,0,0,27,10 o more GB
Yes,58,No,no,UT,Female,29,Yes,No,,Under 30,,,,,1,,54,2,0,0,12,10 o more GB
Yes,58,No,no,WY,Male,48,No,No,,Other,,,,,1,,25,0,0,0,4,Less than 5 GB
Yes,58,Yes,no,AK,Female,34,No,No,,Other,,,,,1,,42,0,179.8,0,4,Less than 5 GB
Yes,58,Yes,no,AL,Female,50,No,No,,Other,,,,,1,,39,0,129.1,0,2,Less than 5 GB
Yes,58,Yes,no,ID,Male,33,No,No,,Other,,,,,1,,33,0,79.8,0,8,Between 5 and 10 GB
Yes,58,Yes,no,LA,Male,28,Yes,No,,Under 30,,,,,1,,42,0,342.2,0,17,10 o more GB
Yes,58,Yes,no,ND,Female,28,Yes,No,,Under 30,,,,,1,,21,0,169.4,0,14,10 o more GB
Yes,58,Yes,no,NJ,Male,55,No,No,,Other,,,,,1,,47,0,292.9,0,10,Between 5 and 10 GB
Yes,58,Yes,no,SD,Male,39,No,No,,Other,,,,,1,,41,0,120.4,0,3,Less than 5 GB
Yes,58,Yes,no,TX,Female,34,No,No,,Other,,,,,1,,23,0,182.7,0,1,Less than 5 GB
Yes,58,Yes,no,UT,Female,61,No,No,,Other,,,,,1,1,45,1,225.7,0,3,Less than 5 GB
Yes,58,Yes,no,UT,Male,58,No,No,,Other,,,,,1,,24,0,240.7,0,4,Less than 5 GB
Yes,58,Yes,yes,CA,Female,43,No,No,,Other,,,,,1,1,34,0,0,0,6,Between 5 and 10 GB
Yes,58,Yes,yes,KS,Female,48,No,No,,Other,,,,,1,,28,0,0,0,7,Between 5 and 10 GB
Yes,58,Yes,yes,MI,Female,54,No,No,,Other,,,,,1,,42,2,0,0,6,Between 5 and 10 GB
Yes,59,No,no,AK,Female,67,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,50,2,0,0,1,Less than 5 GB
Yes,59,No,no,AZ,Female,32,No,No,,Other,,,,,1,,37,0,0,0,3,Less than 5 GB
Yes,59,No,no,AZ,Male,70,No,Yes,No,Senior,Month-to-Month,Direct Debit,Dissatisfaction,Service dissatisfaction,1,1,20,2,18.6,0,8,Between 5 and 10 GB
Yes,59,No,no,CO,Female,51,No,No,,Other,,,,,1,,41,0,0,0,4,Less than 5 GB
Yes,59,No,no,CT,Female,44,No,No,,Other,,,,,1,,59,3,0,0,7,Between 5 and 10 GB
Yes,59,No,no,DE,Female,49,No,No,,Other,,,,,1,,43,0,0,0,5,Between 5 and 10 GB
Yes,59,No,no,IN,Male,38,No,No,,Other,,,,,1,,31,0,0,0,4,Less than 5 GB
Yes,59,No,no,LA,Female,48,No,No,,Other,,,,,1,,36,0,0,0,6,Between 5 and 10 GB
Yes,59,No,no,LA,Male,49,No,No,,Other,,,,,1,,47,0,0,0,1,Less than 5 GB
Yes,59,No,no,MA,Male,43,No,No,,Other,,,,,1,,26,0,0,0,8,Between 5 and 10 GB
Yes,59,No,no,MD,Male,24,Yes,No,,Under 30,,,,,1,1,39,3,0,0,17,10 o more GB
Yes,59,No,no,MD,Male,54,No,No,,Other,,,,,1,,23,0,0,0,8,Between 5 and 10 GB
Yes,59,No,no,MI,Female,38,No,No,,Other,,,,,1,,59,0,0,0,11,10 o more GB
Yes,59,No,no,NM,Female,38,No,No,,Other,,,,,1,,59,1,0,0,4,Less than 5 GB
Yes,59,No,no,NY,Female,27,Yes,No,,Under 30,,,,,1,,34,1,0,0,14,10 o more GB
Yes,59,No,no,OK,Female,39,No,No,,Other,,,,,1,,60,0,0,0,15,10 o more GB
Yes,59,No,no,OK,Male,61,No,No,,Other,,,,,1,,22,2,0,0,10,Between 5 and 10 GB
Yes,59,No,no,PA,Female,29,Yes,No,,Under 30,,,,,1,,39,1,0,0,16,10 o more GB
Yes,59,No,no,PA,Male,29,Yes,No,,Under 30,,,,,1,,27,0,0,0,13,10 o more GB
Yes,59,No,no,SC,Female,27,Yes,No,,Under 30,,,,,1,,31,0,0,0,19,10 o more GB
Yes,59,No,no,SD,Female,20,Yes,No,,Under 30,,,,,1,,45,0,0,0,19,10 o more GB
Yes,59,No,no,SD,Female,42,No,No,,Other,,,,,1,,52,0,0,0,2,Less than 5 GB
Yes,59,No,no,TX,Female,70,No,Yes,No,Senior,One Year,Credit Card,Attitude,Attitude of support person,1,1,50,2,0,0,4,Less than 5 GB
Yes,59,No,no,TX,Male,19,Yes,No,,Under 30,,,,,1,,60,0,0,0,26,10 o more GB
Yes,59,No,no,TX,Male,36,No,No,,Other,,,,,1,1,57,0,0,0,10,Between 5 and 10 GB
Yes,59,No,no,UT,Female,55,No,No,,Other,,,,,1,,59,2,0,0,2,Less than 5 GB
Yes,59,No,no,WI,Female,64,No,No,,Other,,,,,1,,51,0,0,0,3,Less than 5 GB
Yes,59,No,no,WY,Female,21,Yes,No,,Under 30,,,,,1,,34,0,0,0,14,10 o more GB
Yes,59,No,no,WY,Female,33,No,No,,Other,,,,,1,,35,0,0,0,3,Less than 5 GB
Yes,59,No,yes,DE,Male,75,No,Yes,No,Senior,Month-to-Month,Direct Debit,Price,Price too high,1,1,40,4,0,0,3,Less than 5 GB
Yes,59,Yes,no,DE,Female,65,No,Yes,Yes,Senior,One Year,Credit Card,(blank),(blank),1,,36,0,395.3,0,6,Between 5 and 10 GB
Yes,59,Yes,no,HI,Male,26,Yes,No,,Under 30,,,,,1,,22,2,123.9,0,7,Between 5 and 10 GB
Yes,59,Yes,no,IA,Female,67,No,Yes,No,Senior,One Year,Direct Debit,(blank),(blank),1,,34,0,380.6,0,2,Less than 5 GB
Yes,59,Yes,no,ID,Male,43,No,No,,Other,,,,,1,,33,1,168.2,0,12,10 o more GB
Yes,59,Yes,no,ID,Male,48,No,No,,Other,,,,,1,,28,0,128.6,0,4,Less than 5 GB
Yes,59,Yes,no,MA,Male,80,No,Yes,No,Senior,One Year,Credit Card,(blank),(blank),1,,39,0,147.5,0,11,10 o more GB
Yes,59,Yes,no,MO,Female,35,No,No,,Other,,,,,1,,37,0,448.4,0,12,10 o more GB
Yes,59,Yes,no,MS,Male,39,No,No,,Other,,,,,1,,43,0,213.9,0,29,10 o more GB
Yes,59,Yes,no,MT,Female,44,No,No,,Other,,,,,1,,35,0,132.2,0,6,Between 5 and 10 GB
Yes,59,Yes,no,MT,Male,34,No,No,,Other,,,,,1,1,40,5,158.1,0,7,Between 5 and 10 GB
Yes,59,Yes,no,NE,Male,21,Yes,No,,Under 30,,,,,1,,54,0,436.6,0,24,10 o more GB
